DEBUG 2019-09-02 17:20:32,817 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2019-09-02 17:20:34,801 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2019-09-02 17:20:34,809 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Users.Dto.CreateUserDto
DEBUG 2019-09-02 17:20:34,810 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Users.Dto.UserDto
DEBUG 2019-09-02 17:20:34,810 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Types.Dto.CategoryDto
DEBUG 2019-09-02 17:20:34,811 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Types.Dto.SourceDto
DEBUG 2019-09-02 17:20:34,811 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Tasks.Dto.InspectDto
DEBUG 2019-09-02 17:20:34,811 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Tasks.Dto.InStockDto
DEBUG 2019-09-02 17:20:34,811 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Tasks.Dto.OutStockDto
DEBUG 2019-09-02 17:20:34,811 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Tasks.Dto.StocktakingDto
DEBUG 2019-09-02 17:20:34,811 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Staffing.WorkerDto
DEBUG 2019-09-02 17:20:34,812 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Sessions.Dto.TenantLoginInfoDto
DEBUG 2019-09-02 17:20:34,812 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Sessions.Dto.UserLoginInfoDto
DEBUG 2019-09-02 17:20:34,812 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Roles.Dto.CreateRoleDto
DEBUG 2019-09-02 17:20:34,812 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Roles.Dto.PermissionDto
DEBUG 2019-09-02 17:20:34,812 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Roles.Dto.RoleDto
DEBUG 2019-09-02 17:20:34,812 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.CapitalDto
DEBUG 2019-09-02 17:20:34,812 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.CargoTypeDto
DEBUG 2019-09-02 17:20:34,813 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.ObjectDto
DEBUG 2019-09-02 17:20:34,813 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.PlaceDto
DEBUG 2019-09-02 17:20:34,813 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.ShelfDto
DEBUG 2019-09-02 17:20:34,813 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.TaskObjectDto
DEBUG 2019-09-02 17:20:34,813 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.MultiTenancy.Dto.CreateTenantDto
DEBUG 2019-09-02 17:20:34,813 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.MultiTenancy.Dto.TenantDto
DEBUG 2019-09-02 17:20:34,813 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Web.Models.Roles.EditRoleModalViewModel
INFO  2019-09-02 17:21:06,302 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/Supervisor/Home  
INFO  2019-09-02 17:21:10,887 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Home", controller = "Supervisor", area = ""}. Executing action Gsv.Web.Controllers.SupervisorController.Home (Gsv.Web.Mvc)
INFO  2019-09-02 17:21:11,473 [7    ] uthorization.DefaultAuthorizationService - Authorization was successful.
INFO  2019-09-02 17:21:14,693 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Gsv.Web.Controllers.SupervisorController.Home (Gsv.Web.Mvc) - Validation state: Valid
INFO  2019-09-02 17:21:14,702 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Gsv.Web.Controllers.SupervisorController.Home (Gsv.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 5.0267ms.
INFO  2019-09-02 17:21:14,770 [7    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Home.
INFO  2019-09-02 17:21:15,107 [7    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Home executed in 378.4868ms.
INFO  2019-09-02 17:21:15,119 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Gsv.Web.Controllers.SupervisorController.Home (Gsv.Web.Mvc) in 4222.3089ms
INFO  2019-09-02 17:21:15,156 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 8852.3214ms 200 text/html; charset=utf-8
INFO  2019-09-02 17:21:15,174 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/momnet/min/moment-with-locales.js  
INFO  2019-09-02 17:21:15,197 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpServiceProxies/GetAll?v=637030416347513102  
INFO  2019-09-02 17:21:15,219 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 36.8151ms 404 
INFO  2019-09-02 17:21:15,221 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpScripts/GetScripts?v=637030416347513102  
INFO  2019-09-02 17:21:15,266 [10   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2019-09-02 17:21:15,275 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2019-09-02 17:21:15,330 [10   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2019-09-02 17:21:15,375 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2019-09-02 17:21:15,975 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 587.2072ms.
INFO  2019-09-02 17:21:16,001 [6    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2019-09-02 17:21:16,014 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 735.335ms
INFO  2019-09-02 17:21:16,018 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 831.7169ms 200 application/x-javascript
INFO  2019-09-02 17:21:16,182 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 848.5567ms.
INFO  2019-09-02 17:21:16,207 [7    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2019-09-02 17:21:16,211 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 941.2313ms
INFO  2019-09-02 17:21:16,217 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1027.3134ms 200 application/x-javascript; charset=utf-8
INFO  2019-09-02 17:21:16,232 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/signalr/negotiate text/plain;charset=UTF-8 0
INFO  2019-09-02 17:21:16,306 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 74.0167ms 200 application/json
INFO  2019-09-02 17:21:16,348 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/Supervisor/~/js/datagrid_data.json  0
INFO  2019-09-02 17:21:16,354 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr?id=Q1Mq0tksIi6GleOtfRTqag  
INFO  2019-09-02 17:21:16,369 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.8884ms 404 
INFO  2019-09-02 17:21:16,608 [10   ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-09-02 17:21:16,639 [10   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is connected: {"ConnectionId":"Q1Mq0tksIi6GleOtfRTqag","IpAddress":"::1","TenantId":1,"UserId":4,"ConnectTime":"2019-09-02T17:21:16.6307055+08:00","Properties":{}}
DEBUG 2019-09-02 17:21:16,684 [10   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is registered: Q1Mq0tksIi6GleOtfRTqag
DEBUG 2019-09-02 17:22:47,251 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2019-09-02 17:22:47,332 [1    ] Abp.Modules.AbpModuleManager             - Found 15 ABP modules in total.
DEBUG 2019-09-02 17:22:47,352 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Gsv.Web.Startup.GsvWebMvcModule, Gsv.Web.Mvc, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,355 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Gsv.GsvWebCoreModule, Gsv.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,355 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Gsv.GsvApplicationModule, Gsv.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,355 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Gsv.GsvCoreModule, Gsv.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,356 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,356 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,356 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,357 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,357 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Gsv.EntityFrameworkCore.GsvEntityFrameworkModule, Gsv.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,357 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,357 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,357 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,358 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,358 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,358 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:47,361 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2019-09-02 17:22:47,437 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-09-02 17:22:47,437 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-09-02 17:22:47,437 [1    ] o.Configuration.LanguageManagementConfig - Converted Gsv (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-09-02 17:22:47,437 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-09-02 17:22:47,849 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: Gsv.EntityFrameworkCore.GsvDbContext, Gsv.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-02 17:22:49,038 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2019-09-02 17:22:49,070 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2019-09-02 17:22:49,080 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2019-09-02 17:22:49,084 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Gsv
DEBUG 2019-09-02 17:22:49,088 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2019-09-02 17:22:49,285 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
DEBUG 2019-09-02 17:22:49,337 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 24 classes define auto mapping attributes
DEBUG 2019-09-02 17:22:49,337 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2019-09-02 17:22:49,345 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Users.Dto.CreateUserDto
DEBUG 2019-09-02 17:22:49,345 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Users.Dto.UserDto
DEBUG 2019-09-02 17:22:49,346 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Types.Dto.CategoryDto
DEBUG 2019-09-02 17:22:49,346 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Types.Dto.SourceDto
DEBUG 2019-09-02 17:22:49,347 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Tasks.Dto.InspectDto
DEBUG 2019-09-02 17:22:49,347 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Tasks.Dto.InStockDto
DEBUG 2019-09-02 17:22:49,347 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Tasks.Dto.OutStockDto
DEBUG 2019-09-02 17:22:49,347 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Tasks.Dto.StocktakingDto
DEBUG 2019-09-02 17:22:49,347 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Staffing.WorkerDto
DEBUG 2019-09-02 17:22:49,347 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Sessions.Dto.TenantLoginInfoDto
DEBUG 2019-09-02 17:22:49,347 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Sessions.Dto.UserLoginInfoDto
DEBUG 2019-09-02 17:22:49,347 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Roles.Dto.CreateRoleDto
DEBUG 2019-09-02 17:22:49,348 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Roles.Dto.PermissionDto
DEBUG 2019-09-02 17:22:49,348 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Roles.Dto.RoleDto
DEBUG 2019-09-02 17:22:49,348 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.CapitalDto
DEBUG 2019-09-02 17:22:49,348 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.CargoTypeDto
DEBUG 2019-09-02 17:22:49,348 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.ObjectDto
DEBUG 2019-09-02 17:22:49,348 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.PlaceDto
DEBUG 2019-09-02 17:22:49,348 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.ShelfDto
DEBUG 2019-09-02 17:22:49,349 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Objects.Dto.TaskObjectDto
DEBUG 2019-09-02 17:22:49,349 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.MultiTenancy.Dto.CreateTenantDto
DEBUG 2019-09-02 17:22:49,349 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.MultiTenancy.Dto.TenantDto
DEBUG 2019-09-02 17:22:49,349 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Gsv.Web.Models.Roles.EditRoleModalViewModel
INFO  2019-09-02 17:23:26,674 [9    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/Supervisor/Home  
INFO  2019-09-02 17:23:31,641 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Home", controller = "Supervisor", area = ""}. Executing action Gsv.Web.Controllers.SupervisorController.Home (Gsv.Web.Mvc)
INFO  2019-09-02 17:23:32,243 [7    ] uthorization.DefaultAuthorizationService - Authorization was successful.
INFO  2019-09-02 17:23:35,637 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Gsv.Web.Controllers.SupervisorController.Home (Gsv.Web.Mvc) - Validation state: Valid
INFO  2019-09-02 17:23:35,647 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Gsv.Web.Controllers.SupervisorController.Home (Gsv.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 5.1677ms.
INFO  2019-09-02 17:23:35,719 [7    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Home.
INFO  2019-09-02 17:23:36,134 [7    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Home executed in 461.1818ms.
INFO  2019-09-02 17:23:36,141 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Gsv.Web.Controllers.SupervisorController.Home (Gsv.Web.Mvc) in 4493.12ms
INFO  2019-09-02 17:23:36,183 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9513.1081ms 200 text/html; charset=utf-8
INFO  2019-09-02 17:23:36,188 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/momnet/min/moment-with-locales.js  
INFO  2019-09-02 17:23:36,200 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpServiceProxies/GetAll?v=637030417692870052  
INFO  2019-09-02 17:23:36,204 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpScripts/GetScripts?v=637030417692870052  
INFO  2019-09-02 17:23:36,229 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 34.566ms 404 
INFO  2019-09-02 17:23:36,265 [10   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2019-09-02 17:23:36,273 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2019-09-02 17:23:36,322 [10   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2019-09-02 17:23:36,366 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2019-09-02 17:23:36,869 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 501.1013ms.
INFO  2019-09-02 17:23:36,878 [6    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2019-09-02 17:23:36,888 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 612.3842ms
INFO  2019-09-02 17:23:36,892 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 691.7012ms 200 application/x-javascript
INFO  2019-09-02 17:23:37,093 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 768.9665ms.
INFO  2019-09-02 17:23:37,113 [6    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2019-09-02 17:23:37,116 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 848.24ms
INFO  2019-09-02 17:23:37,119 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 916.595ms 200 application/x-javascript; charset=utf-8
INFO  2019-09-02 17:23:37,135 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/signalr/negotiate text/plain;charset=UTF-8 0
INFO  2019-09-02 17:23:37,190 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 56.7048ms 200 application/json
INFO  2019-09-02 17:23:37,243 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/Supervisor/~/js/datagrid_data.json  0
INFO  2019-09-02 17:23:37,246 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr?id=xhVozj1FTLLGhP2kyeAYBA  
INFO  2019-09-02 17:23:37,255 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 15.894ms 404 
INFO  2019-09-02 17:23:37,453 [7    ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-09-02 17:23:37,485 [7    ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is connected: {"ConnectionId":"xhVozj1FTLLGhP2kyeAYBA","IpAddress":"::ffff:127.0.0.1","TenantId":1,"UserId":4,"ConnectTime":"2019-09-02T17:23:37.4757614+08:00","Properties":{}}
DEBUG 2019-09-02 17:23:37,530 [7    ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is registered: xhVozj1FTLLGhP2kyeAYBA
INFO  2019-09-02 17:23:54,694 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/  
INFO  2019-09-02 17:23:54,753 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing action Gsv.Web.Controllers.HomeController.Index (Gsv.Web.Mvc)
WARN  2019-09-02 17:23:54,804 [7    ] Mvc.Authorization.AbpAuthorizationFilter - Abp.Authorization.AbpAuthorizationException: 当前用户没有登录到系统！
